"akb021";"use_amt";"amt";"bili";"use_cnt"
"上海市杨浦区中心医院";155462.13;69513.64;0.44714195026145595715;16
"上海蓝鹰医院";184.22;0.00;0.00000000000000000000;1
"上海远洋医院";66775.08;25843.23;0.38701907957279871473;10
"中国人民解放军第八一医院（南京市）";72295.10;34344.51;0.47505999715056760417;2
"临沂市中医医院";10825.45;3520.66;0.32522066057300158423;1
"临海市中医院";1503.70;1189.65;0.79114850036576444770;5
"义乌市后宅街道社区卫生服务中心";1263721.12;668093.09;0.52867130209867822736;3213
"仙居安洲和丰堂中医诊所";1395949.80;0.00;0.000000000000000000000000;2035
"北京大学深圳医院";119267.05;65896.57;0.55251278538372501039;13
"南京市江宁区中医院";1079.05;243.49;0.22565219405958945369;1
"南康区第一人民医院";318.34;190.53;0.59851102594710058428;1
"南昌市第三医院";2633.06;1278.24;0.48545798424646608889;2
"台州市康百岁景元大药房有限公司";910.00;0.00;0.00000000000000000000;2
"台州市立医院";229649.13;64557.25;0.28111253894147127838;153
"嘉兴寿康堂中医门诊部";67892.73;12750.14;0.18779831065859334276;52
"嘉兴市童天成名老中医诊所(嘉兴名老中医馆)";100793.87;17563.63;0.17425295804199203781;46
"嘉善县西塘镇金明社区卫生服务站";1976.07;0.00;0.00000000000000000000;37
"嘉善县魏塘街道罗星社区卫生服务站";1233438.83;188968.70;0.15320476006094278709;2443
"四川大学华西医院（四川省国际医院）成都";1696.90;0.00;0.00000000000000000000;1
"四川省骨科医院";44048.74;19385.00;0.44008069243297311115;2
"宁波市奉化区莼湖镇卫生院";1314972.71;595255.48;0.45267515855899397334;4257
"宁波鄞州眼科医院";110334.07;55584.89;0.50378718015206001193;307
"宁波镇海区庄市街道卫生服务中心";341.95;0.00;0.00000000000000000000;1
"廿三里街道何宅村社区卫生服务站";10082.15;2843.57;0.28204004106267016460;129
"异地安置医院(三级)";54720.46;23345.70;0.42663566790191456724;15
"慈溪周巷田英中医诊所";16869.99;9093.97;0.53906196743447980704;79
"慈溪城东医院有限公司";5521.14;1291.04;0.23383576580199016870;16
"慈溪长河利平诊所";143478.71;82565.39;0.57545394713961395388;330
"杭州传承中医门诊部";4051331.81;2142747.10;0.52889943369017705810;1696
"杭州佳康医疗投资管理有限公司西溪里西医诊所";3947877.98;2466167.08;0.62468168785702946169;3653
"杭州富阳徐军中医诊所";2838421.12;1478201.19;0.52078290271459084972;2131
"杭州富阳李宝琴中医内科诊所";5535517.61;1841638.67;0.33269493473800004766;11462
"杭州市上城区望江街道社区卫生服务中心近江东园社区卫生服务站";3853.04;1165.27;0.30242873159894524843;1
"杭州市余杭明大口腔门诊部";726557.20;54210.94;0.07461345094371097004;1062
"杭州市富阳区鹿山街道陆家村卫生室";960654.85;322703.06;0.33591987798739578528;1261
"杭州市江干区彭埠街道彭埠社区卫生服务站";967.95;70.22;0.07254506947672916990;4
"杭州德民健康管理有限公司半山路中西医结合诊所";9234208.53;7525543.43;0.81496355703372880188;2247
"杭州拱墅吴军伟口腔诊所";307184.00;25366.29;0.08257685947184749206;385
"杭州拱墅康久天颐护理院";29624958.37;26027165.44;0.87855534225346491179;1454
"杭州正固健康管理有限公司下沙口腔门诊部";2659869.00;173858.67;0.06536362129112373579;3002
"杭州聚润堂中医门诊部";39627021.21;33452228.92;0.84417722802637074623;4615
"杭州萧山激光医院";5870114.37;2905389.99;0.49494606184308466889;5348
"柳州市妇幼保健院";6986.12;2648.41;0.37909597888384396489;2
"桐乡市高桥镇卫生院";43.27;0.00;0.00000000000000000000;1
"桐庐县中医院(一卡通)";57031.67;33108.68;0.58053148364759439799;44
"桥亭社区卫生服务站";61.26;3.50;0.05713352921971922951;1
"正大邵阳骨伤科医院";;2048.94;;1
"江东街道五爱社区卫生服务站";45577.34;17855.37;0.39175980871196081211;313
"浙江医院";522772707.82;186299276.14;0.35636763999574777955;110272
"浙江华联医药连锁有限公司乐仁堂连锁店";3734.79;1289.14;0.34517067894044912833;19
"浙江家家健康实业有限公司杭州萧山闻堰中医诊所";337333.74;210833.16;0.62499873270903764326;302
"浙江瑞人堂医药连锁有限公司仙居永安药店";7626.68;0.00;0.00000000000000000000;76
"浙江瑞人堂医药连锁有限公司椒江工人路店";74.80;0.00;0.00000000000000000000;1
"浙江省建工集团有限责任公司医务室";153900.99;23519.05;0.15281935483326000697;244
"温州一洲医药连锁有限公司水头店";15967.60;3671.30;0.22992184172950224204;16
"温州市同宇堂药店";4119.00;307.64;0.07468803107550376305;9
"温州电力局医务室";373.80;0.00;0.00000000000000000000;5
"福建中医学院国医堂门诊部";1676.85;0.00;0.00000000000000000000;2
"福建中医药研究院中西结合门诊部";1604.87;0.00;0.00000000000000000000;1
"绍兴上虞阳光药品零售有限公司";2143291.43;703379.23;0.32817712988289231390;8841
"绍兴市上虞区岭南乡卫生院";79949.48;33178.83;0.41499744588707768956;325
"绍兴市上虞区百官街道潮五大药房";171112.30;35995.03;0.21035910334908711998;1159
"绍兴市上虞区道墟镇肖金社区卫生服务站";262322.02;129953.79;0.49539794638665865717;577
"绍兴市越城区斗门镇卫生院";;414094.72;;2683
"苍南县霞关中心卫生院";256102.34;34643.03;0.13527025953765201833;289
"蓬溪县人民医院";;4746.06;;1
"虹桥镇卫生院";523940.77;9521.22;0.01817232127211631193;1280
"西安交通大学医学院第二附属医院";83242.83;41921.73;0.50360769810444935618;9
"西安交通大学附属第一医院";46460.76;21636.71;0.46569858090999802844;1
"金山区山阳社区中心医院";1101.64;0.00;0.00000000000000000000;1
"长宁区光华中西医结合医院";205149.05;84548.83;0.41213366574205437461;32
"三亚市人民医院";;0.00;;1
"三门县养和堂药店有限公司";2168846.68;0.00;0.000000000000000000000000;2771
"上海广德中医门诊部";1458.10;1037.32;0.71141896989232562924;1
"东岩卫生院";860003.31;281609.10;0.32745118155417332057;951
"义乌市苏溪中心卫生院";792638.24;316013.61;0.39868579895918218631;3237
"仙居县泉康药品有限公司";18387.80;0.00;0.000000000000000000000000;67
"余姚市四明山镇社区卫生服务中心（四明山镇卫生院）";36194.97;9725.38;0.26869424121639001220;211
"佛堂镇合作村社区卫生服务站";26418.79;8637.80;0.32695668499579276719;223
"北京市朝阳区南磨房社区卫生服务中心";;2469.45;;1
"厦门市妇幼保健院";17726.88;7582.63;0.42774757881815638172;1
"哈尔滨市胸科医院";;202.76;;1
"四川省妇幼保健院";4581.57;1736.99;0.37912549628184225058;1
"城东卫生院";443482.52;43979.89;0.09916938778105617331;755
"天津医科大学总医院";148336.16;57091.96;0.38488228359153964886;13
"天津市黄河医院";1164.43;0.00;0.00000000000000000000;2
"宁波市北仑区和平医院";293175.59;149776.72;0.51087718455687255545;400
"宁海县黄坛镇卫生院";396894.78;134279.97;0.33832636952292494247;1810
"宿迁市第一人民医院";57956.46;33932.33;0.58547968595735488330;4
"富阳口腔医院（有限责任公司）（杭州牙科医院富阳分院）";85.00;0.00;0.00000000000000000000;1
"山西省运城市中心医院";2669.66;981.88;0.36779215330791186893;1
"平阳富阳医院";4379885.94;2729653.42;0.62322477283506611133;3096
"慈溪舒美口腔门诊部";48192.29;2871.49;0.05958401229740275882;167
"成都军区总医院";30287.59;17139.95;0.56590669643903658231;3
"新昌县锦绣药店有限公司";2682.10;792.94;0.29564147496364788785;10
"无锡口腔医院";;240.34;;1
"杭州仁德妇产医院";4874151.67;1201535.20;0.24651165604783078078;4740
"杭州余杭崇贤独山口腔诊所";587240.22;39510.85;0.06728226142276154041;1465
"杭州佳康医疗投资管理有限公司春申街西医诊所";3878552.17;2182241.90;0.56264343093778728262;5028
"杭州市富阳中医骨伤医院（201901月换新编码）";5791.27;2509.10;0.43325557261187960499;15
"杭州市拱墅区祥符街道万家花城社区卫生服务站";330.30;284.46;0.86121707538601271571;1
"杭州永春堂中医门诊部有限公司";46136184.15;38445086.03;0.83329574689154261146;6235
"杭州江干博凡口腔医院";5686118.17;43145.75;0.00758790948588393477;2412
"杭州胡庆余堂国药号有限公司第三中医门诊部";28539.46;9373.53;0.32844104268265762562;65
"杭州萧山新感觉口腔门诊有限公司";7714511.60;785201.93;0.10178245502929829025;8682
"柳市镇卫生院";299015.22;8409.00;0.02812231430895056111;926
"椒江区葭芷街道东山卫生院";1070.30;0.00;0.00000000000000000000;2
"水头镇鹤溪卫生院";78.00;0.00;0.00000000000000000000;1
"永嘉县三德大药房(普通合伙)";5699.40;676.20;0.11864406779661016949;11
"江东街道南苑社区卫生服务站";77835.81;27627.07;0.35494035457458462885;483
"江油市人民医院";16838.13;7078.62;0.42039228821727828447;1
"泰州市第三人民医院";158.00;37.52;0.23746835443037974684;1
"浙江中医药大学中医门诊部（原杭州国医中医门诊部）";106011.11;13308.53;0.12553901190167709781;42
"浙江华联医药连锁有限公司云集连锁店";540.40;52.47;0.09709474463360473723;6
"浙江家家健康控股股份有限公司萧山建设四路内科诊所";148217.71;50162.36;0.33843701943580156514;525
"浙江瑞人堂医药连锁有限公司三门建民路二店";9170899.39;0.00;0.000000000000000000000000;10523
"浙江瑞人堂医药连锁有限公司台州路桥桐屿药店";223.70;0.00;0.00000000000000000000;3
"浙江震元医药连锁有限公司小越药店";114778.67;37227.22;0.32433918253278244120;575
"浙江震元医药连锁有限公司盖北药店";19735.67;2099.94;0.10640327893605841606;252
"淳安县元澍堂中医门诊部";265.30;0.00;0.00000000000000000000;1
"温岭市妇幼保健院";12.00;0.00;0.00000000000000000000;1
"温州医科大学附属第一医院";1074918692.46;542911933.59;0.50507255795089162273;117876
"温州延生堂医药连锁有限公司龙霞店";6141.84;36.00;0.00586143566097456137;19
"温州张和堂医药连锁有限公司安阳分公司";674.96;0.00;0.00000000000000000000;1
"温州张和堂医药连锁有限公司西山店";2896.50;16.72;0.00577248403245296047;7
"温州震华大药房（普通合伙）";149.00;0.00;0.00000000000000000000;1
"溧阳市中医院";286.42;0.00;0.00000000000000000000;1
"瑞安市云江中医医院";10376168.84;2878998.92;0.27746261306981585315;10010
"瑞安市锦湖街道卫生院";22191.48;4103.34;0.18490609909749146970;81
"瑞安市鸿泰药品零售有限公司";112.00;0.00;0.00000000000000000000;2
"盐城市大丰区人民医院";110.60;64.43;0.58254972875226039783;1
"绍兴华虞大药房有限公司上虞汤浦药店";124245.55;0.00;0.000000000000000000000000;679
"绍兴华通医药连锁有限公司杨汛桥新安药店";19.80;12.87;0.65000000000000000000;1
"绍兴华通医药连锁有限公司柯桥鉴湖路药店";3088.49;1365.19;0.44202506726588073784;7
"绍兴县康复堂大药房";20.00;0.00;0.00000000000000000000;1
"绍兴市上虞区东关马家桥大药房";228797.00;54317.14;0.23740320021678605926;1353
"绍兴市上虞区益群药品有限公司";2034032.94;473754.09;0.23291367641273302093;7808
"绍兴市世茂大药房";6029.50;1656.59;0.27474749150012438842;48
"绍兴市人民医院";12969901.97;42139520.85;3.2490238513344754;50237
"绍兴牙科医院";65006.54;16758.12;0.25779129299913516394;381
"绍兴高新区五湖药店";60.00;28.37;0.47283333333333333333;1
"老百姓大药房连锁（浙江）有限公司温州双龙路店";9727.61;4495.73;0.46216182597780955445;20
"航空总医院";364953.55;153724.09;0.42121549441017904881;9
"苍南县矾山中心卫生院（苍南县职业病医院）";8228.32;6782.66;0.82430678437396698232;3
"苍南颐和医院";1321937.68;1054389.74;0.79760926400100797490;62
"苏溪镇巧溪社区卫生服务站";899.29;276.90;0.30790957310767383158;9
"萧山区城厢江寺社区卫生服务站";496.71;0.00;0.00000000000000000000;1
"诸暨口腔医院有限责任公司";;170.30;;24
"金华市人民医院";578478.79;195689.65;0.33828318925919479260;305
"鉴湖镇人民医院";;134413.81;;1115
"长沙市中心医院";738.34;0.00;0.00000000000000000000;1
"青龙满族自治县人民医院";4152.69;2832.10;0.68199167286746663006;1
"静安区曹家渡街道社区卫生服务中心";5251.65;3205.37;0.61035484085953938286;2
"上海中冶职工医院";2876.50;1917.27;0.66652876759951329741;2
"上海中医药大学附属岳阳中西医结合医院";2636199.64;1240523.11;0.47057252082774732493;286
"上海交通大学医学院附属瑞金医院北院";1889290.89;821596.20;0.43487014326311603609;89
"上海国医馆中医门诊部";2625.03;1188.34;0.45269577871490992484;1
"上海市老西门地段医院";13348.76;1252.95;0.09386265091289378189;2
"中国水稻研究所试验农场医务室";562643.86;157794.99;0.28045270057688001785;629
"义乌市中心医院";36747775.35;18522287.04;0.50403832241779501354;29087
"义乌市第二人民医院";3017729.96;1556368.68;0.51574153440820132229;4197
"乌鲁木齐市第一人民医院";6727.55;2506.63;0.37259180533775297099;1
"仙居南峰本草堂中医诊所";2017996.75;0.00;0.000000000000000000000000;1455
"仙居南峰维益口腔诊所";718676.00;0.00;0.000000000000000000000000;802
"仙居安洲颐之堂中医诊所";1055759.47;0.00;0.000000000000000000000000;1519
"佛堂镇塘下洋村卫生室";3703.44;570.01;0.15391365865249605772;56
"佛堂镇田心一村上半村卫生室";6128.12;2525.06;0.41204480330019647135;32
"北京市第一中西医结合医院（北京市中西医结合心脏康复中心）";730.83;243.00;0.33249866590041459710;1
"北京市通州区妇幼保健院";5795.33;2366.27;0.40830634321082664835;1
"南京同仁医院";31684.18;8208.99;0.25908797387213429541;4
"南京江北人民医院";2687.60;1537.78;0.57217591903557076946;2
"南湖区余新中心医院（新）";1776.05;41.61;0.02342839447087638298;5
"南陵县医院";7124.63;2730.22;0.38320867188892616178;1
"台州市黄岩区北洋中心卫生院";1511.24;0.00;0.00000000000000000000;2
"后宅街道鹤田社区卫生服务站";31642.08;10206.15;0.32254990822347961954;231
"唐山市人民医院（唐山市肿瘤医院）";24050.00;8486.98;0.35288898128898128898;1
"嘉兴月河中医门诊部有限公司";232840.65;47596.25;0.20441555200949662355;175
"坎墩医院";1069036.40;390755.38;0.36552111789645329196;4222
"复旦大学附属眼耳鼻喉科医院浦江院区执业点";108756.16;64791.80;0.59575292102994441878;8
"太仓市第一人民医院";5319.12;10.31;0.00193829054430056100;3
"宁波国家高新区机关医务室";19125.93;0.00;0.000000000000000000000000;110
"宁波市鄞州区固元堂中医门诊部";1301487.40;611681.48;0.46998647854754490900;3003
"宁海县一市中心卫生院";118592.68;55206.04;0.46550967563933962872;362
"岳阳市二人民医院";5545.00;2793.35;0.50376014427412082958;1
"嵊州四季医院";5473.31;4859.02;0.88776626940553339752;1
"嵊州市平民大药房";5822.70;3115.55;0.53506964123173098391;11
"常熟市第二人民医院";53322.46;21756.79;0.40802299818875573257;10
"平阳县万全镇宋埠卫生院";1205.18;14.22;0.01179906735923264575;3
"平阳县腾蛟镇凤巢卫生院";245991.26;32529.50;0.13223843806483205948;315
"徐汇区华泾镇社区卫生服务中心";10271.61;462.82;0.04505817491123592115;6
